Title,Body (HTML),Vendor,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Variant Compare At Price,Variant Price,Image Src,Variant Image,Variant Inventory Qty,Style ID (product.metafields.custom.style_id),Color (product.metafields.custom.color),Style (product.metafields.custom.style),Material (product.metafields.custom.material),Construction (product.metafields.custom.construction),Thickness (product.metafields.custom.thickness),Fringe (product.metafields.custom.fringe),Location (product.metafields.custom.location),Made In (product.metafields.custom.made_in),Custom Sizes (product.metafields.custom.custom_sizes),Sample Size (product.metafields.custom.sample_size),Rug Pad (product.metafields.custom.rug_pad),Fill (product.metafields.custom.fill),Designer (product.metafields.custom.designer),Shape (product.metafields.custom.shape)
Emrys - Annistyn Area Rug,"<div class=""product-overview-data"">
<p><p>We think you fall for this beautiful Annistyn area rug from the Vibe by Jaipur Living Emrys collection if you adore Moroccan aesthetics. This simple yet classic collection is easy to decorate with in a range of today's homes and decor styles, and it's made to stand up to lived-in spaces.</p><ul><li>The Annistyn area rug boasts a charming trellis design with a light taupe, cream, and black colorway to highlight the lovely high-low pile texture. </li><li> This machine-made area rug has a high-low pile that's made from a polypropylene and polyester blend. It features a 0.4"" pile that feels soft underfoot. </li><li> The Annistyn area rug is suited for homes with pets and children, and it can stand up to any high, medium, or low-traffic spot in your home. </li><li> To keep your rug in excellent condition, vacuum with the beater bar switched off and spot clean any stains immediately.</li></ul></p>
</div>",Vibe by Jaipur Living,Color,"Cream, Black ",Size,"6'7"" x 9'6"" Rectangular",460.00,234.00,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00328/19741/145229/233350/ws_emr03_3.jpg","https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00328/19741/145229/233350/ws_emr03.jpg",1.0,Annistyn,"Cream, Black (EMR-03)",Moroccan,"65% Polypropylene, 35% Polyester",Machine-Made,"2⁄5"" (approx.)",No decorative fringe,Indoor Only,Turkey,Not available,Yes. Use that credit towards a 5x8 area rug and larger,Recommended,,,
Emrys - Annistyn Area Rug,"<div class=""product-overview-data"">
<p><p>We think you fall for this beautiful Annistyn area rug from the Vibe by Jaipur Living Emrys collection if you adore Moroccan aesthetics. This simple yet classic collection is easy to decorate with in a range of today's homes and decor styles, and it's made to stand up to lived-in spaces.</p><ul><li>The Annistyn area rug boasts a charming trellis design with a light taupe, cream, and black colorway to highlight the lovely high-low pile texture. </li><li> This machine-made area rug has a high-low pile that's made from a polypropylene and polyester blend. It features a 0.4"" pile that feels soft underfoot. </li><li> The Annistyn area rug is suited for homes with pets and children, and it can stand up to any high, medium, or low-traffic spot in your home. </li><li> To keep your rug in excellent condition, vacuum with the beater bar switched off and spot clean any stains immediately.</li></ul></p>
</div>",Vibe by Jaipur Living,Color,"Cream, Black ",Size,"7'10"" x 10' Rectangular",570.00,291.75,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00328/19741/145229/233350/ws_emr03_3.jpg","https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00328/19741/145229/233350/ws_emr03.jpg",1.0,Annistyn,"Cream, Black (EMR-03)",Moroccan,"65% Polypropylene, 35% Polyester",Machine-Made,"2⁄5"" (approx.)",No decorative fringe,Indoor Only,Turkey,Not available,Yes. Use that credit towards a 5x8 area rug and larger,Recommended,,,
Emrys - Annistyn Area Rug,"<div class=""product-overview-data"">
<p><p>We think you fall for this beautiful Annistyn area rug from the Vibe by Jaipur Living Emrys collection if you adore Moroccan aesthetics. This simple yet classic collection is easy to decorate with in a range of today's homes and decor styles, and it's made to stand up to lived-in spaces.</p><ul><li>The Annistyn area rug boasts a charming trellis design with a light taupe, cream, and black colorway to highlight the lovely high-low pile texture. </li><li> This machine-made area rug has a high-low pile that's made from a polypropylene and polyester blend. It features a 0.4"" pile that feels soft underfoot. </li><li> The Annistyn area rug is suited for homes with pets and children, and it can stand up to any high, medium, or low-traffic spot in your home. </li><li> To keep your rug in excellent condition, vacuum with the beater bar switched off and spot clean any stains immediately.</li></ul></p>
</div>",Vibe by Jaipur Living,Color,"Cream, Black ",Size,"9'2"" x 13' Rectangular","1,000.00",508.50,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00328/19741/145229/233350/ws_emr03_3.jpg","https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00328/19741/145229/233350/ws_emr03.jpg",1.0,Annistyn,"Cream, Black (EMR-03)",Moroccan,"65% Polypropylene, 35% Polyester",Machine-Made,"2⁄5"" (approx.)",No decorative fringe,Indoor Only,Turkey,Not available,Yes. Use that credit towards a 5x8 area rug and larger,Recommended,,,
Ferris - Sobia Area Rug,"<div class=""product-overview-data"">
<p><p>Set an artistic, breathtaking scene with help from the Ferris Sobia Area Rug by Jaipur Living.</p><ul><li>Reminiscent of a sunset, this charming, modern area rug incorporates shades of tan, blue, gray, cream, and rust.</li><li>The abstract pattern and contemporary appeal make this rug the perfect pop of color you've been searching for.</li><li>With its soft feel and eye-catching texture, this carved, plush, high-low pile rug is a brilliant addition to your home.</li><li>Vacuum regularly, without the use of the beater bar. Stains should be blotted right away, and professional cleaning is suggested to keep your rug as fresh and flawless as new. A non-slip rug pad is also recommended to keep your rug in place.</li><li>The charming Ferris Sobia rug is machine-made in Turkey.</li></ul></p>
</div>",Vibe by Jaipur Living,Color,"Tan, Blue ",Size,"18"" x 18"" sample",65.00,42.25,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00328/19178/147122/236154/ws_frr09_rug154942_ls3.jpg","https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00328/19178/147122/236154/ws_frr09.jpg",1.0,Sobia,"Tan, Blue (FRR-09)",Contemporary / Modern,"70% Polypropylene, 30% Polyester",Machine-Made,"3⁄4"" (approx.)",No decorative fringe,Indoor Only,Turkey,Not available,Yes. Use that credit towards a 5x8 area rug and larger,Recommended,,,
Ferris - Sobia Area Rug,,,,,,,,,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00328/19178/147122/236154/ws_frr09.jpg",,,,,,,,,,,,,,,,,
Ferris - Sobia Area Rug,,,,,,,,,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00328/19178/147122/236154/ws_frr09_rug154782_l_sq.jpg",,,,,,,,,,,,,,,,,
Ferris - Sobia Area Rug,,,,,,,,,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00328/19178/147122/236154/ws_frr09_4.jpg",,,,,,,,,,,,,,,,,
Ferris - Sobia Area Rug,,,,,,,,,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00328/19178/147122/236154/ws_frr09_11.jpg",,,,,,,,,,,,,,,,,
Ferris - Sobia Area Rug,,,,,,,,,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00328/19178/147122/236154/ws_frr09_1.jpg",,,,,,,,,,,,,,,,,
Ferris - Sobia Area Rug,,,,,,,,,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00328/19178/147122/236154/ws_frr09_2.jpg",,,,,,,,,,,,,,,,,
Ferris - Sobia Area Rug,,,,,,,,,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00328/19178/147122/236154/ws_frr09_3.jpg",,,,,,,,,,,,,,,,,
Ferris - Sobia Area Rug,"<div class=""product-overview-data"">
<p><p>Set an artistic, breathtaking scene with help from the Ferris Sobia Area Rug by Jaipur Living.</p><ul><li>Reminiscent of a sunset, this charming, modern area rug incorporates shades of tan, blue, gray, cream, and rust.</li><li>The abstract pattern and contemporary appeal make this rug the perfect pop of color you've been searching for.</li><li>With its soft feel and eye-catching texture, this carved, plush, high-low pile rug is a brilliant addition to your home.</li><li>Vacuum regularly, without the use of the beater bar. Stains should be blotted right away, and professional cleaning is suggested to keep your rug as fresh and flawless as new. A non-slip rug pad is also recommended to keep your rug in place.</li><li>The charming Ferris Sobia rug is machine-made in Turkey.</li></ul></p>
</div>",Vibe by Jaipur Living,Color,"Tan, Blue ",Size,3' x 10' Rectangular runner,353.00,162.75,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00328/19178/147122/236154/ws_frr09_3.jpg","https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00328/19178/147122/236154/ws_frr09.jpg",1.0,Sobia,"Tan, Blue (FRR-09)",Contemporary / Modern,"70% Polypropylene, 30% Polyester",Machine-Made,"3⁄4"" (approx.)",No decorative fringe,Indoor Only,Turkey,Not available,Yes. Use that credit towards a 5x8 area rug and larger,Recommended,,,
Ferris - Sobia Area Rug,"<div class=""product-overview-data"">
<p><p>Set an artistic, breathtaking scene with help from the Ferris Sobia Area Rug by Jaipur Living.</p><ul><li>Reminiscent of a sunset, this charming, modern area rug incorporates shades of tan, blue, gray, cream, and rust.</li><li>The abstract pattern and contemporary appeal make this rug the perfect pop of color you've been searching for.</li><li>With its soft feel and eye-catching texture, this carved, plush, high-low pile rug is a brilliant addition to your home.</li><li>Vacuum regularly, without the use of the beater bar. Stains should be blotted right away, and professional cleaning is suggested to keep your rug as fresh and flawless as new. A non-slip rug pad is also recommended to keep your rug in place.</li><li>The charming Ferris Sobia rug is machine-made in Turkey.</li></ul></p>
</div>",Vibe by Jaipur Living,Color,"Tan, Blue ",Size,"5' x 7'6"" Rectangular",405.00,188.25,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00328/19178/147122/236154/ws_frr09_3.jpg","https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00328/19178/147122/236154/ws_frr09.jpg",1.0,Sobia,"Tan, Blue (FRR-09)",Contemporary / Modern,"70% Polypropylene, 30% Polyester",Machine-Made,"3⁄4"" (approx.)",No decorative fringe,Indoor Only,Turkey,Not available,Yes. Use that credit towards a 5x8 area rug and larger,Recommended,,,
Ferris - Sobia Area Rug,"<div class=""product-overview-data"">
<p><p>Set an artistic, breathtaking scene with help from the Ferris Sobia Area Rug by Jaipur Living.</p><ul><li>Reminiscent of a sunset, this charming, modern area rug incorporates shades of tan, blue, gray, cream, and rust.</li><li>The abstract pattern and contemporary appeal make this rug the perfect pop of color you've been searching for.</li><li>With its soft feel and eye-catching texture, this carved, plush, high-low pile rug is a brilliant addition to your home.</li><li>Vacuum regularly, without the use of the beater bar. Stains should be blotted right away, and professional cleaning is suggested to keep your rug as fresh and flawless as new. A non-slip rug pad is also recommended to keep your rug in place.</li><li>The charming Ferris Sobia rug is machine-made in Turkey.</li></ul></p>
</div>",Vibe by Jaipur Living,Color,"Tan, Blue ",Size,8' x 10' Rectangular,860.00,400.50,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00328/19178/147122/236154/ws_frr09_3.jpg","https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00328/19178/147122/236154/ws_frr09.jpg",1.0,Sobia,"Tan, Blue (FRR-09)",Contemporary / Modern,"70% Polypropylene, 30% Polyester",Machine-Made,"3⁄4"" (approx.)",No decorative fringe,Indoor Only,Turkey,Not available,Yes. Use that credit towards a 5x8 area rug and larger,Recommended,,,
Ferris - Sobia Area Rug,"<div class=""product-overview-data"">
<p><p>Set an artistic, breathtaking scene with help from the Ferris Sobia Area Rug by Jaipur Living.</p><ul><li>Reminiscent of a sunset, this charming, modern area rug incorporates shades of tan, blue, gray, cream, and rust.</li><li>The abstract pattern and contemporary appeal make this rug the perfect pop of color you've been searching for.</li><li>With its soft feel and eye-catching texture, this carved, plush, high-low pile rug is a brilliant addition to your home.</li><li>Vacuum regularly, without the use of the beater bar. Stains should be blotted right away, and professional cleaning is suggested to keep your rug as fresh and flawless as new. A non-slip rug pad is also recommended to keep your rug in place.</li><li>The charming Ferris Sobia rug is machine-made in Turkey.</li></ul></p>
</div>",Vibe by Jaipur Living,Color,"Tan, Blue ",Size,"9'3"" x 13' Rectangular","1,485.00",687.75,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00328/19178/147122/236154/ws_frr09_3.jpg","https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00328/19178/147122/236154/ws_frr09.jpg",1.0,Sobia,"Tan, Blue (FRR-09)",Contemporary / Modern,"70% Polypropylene, 30% Polyester",Machine-Made,"3⁄4"" (approx.)",No decorative fringe,Indoor Only,Turkey,Not available,Yes. Use that credit towards a 5x8 area rug and larger,Recommended,,,
Tahiti - Iti Area Rug,"<div class=""product-overview-data"">
<p><p>Invest in true versatility you can use almost anywhere with the Tahiti collection from Vibe by Jaipur Living. The performance-driven Tahiti Iti area rug features a look inspired by sisal but with the everyday practicality of modern synthetics – made to resist your most demanding applications.</p><ul><li>Tahiti collection rugs readily resist staining, weather, and wear for durability you can depend on within the home and outdoors. </li><li> Use this contemporary rug in hardwearing indoor placements like beneath the dining table or within a high-traffic entry foyer. Or use as a sophisticated grounding element outdoors to tie together your favorite patio seating arrangement. This design can go anywhere.</li><li> Skilled artisans craft every Tahiti collection area rug by hand. This piece is made from 100% polypropylene, a synthetic rug material that provides excellent durability while remaining lightweight and simple to maintain.</li><li> Use cool water and mild soap to spot clean as needed. Rinse thoroughly and hang to dry before returning to use.</li></ul></p>
</div>",Vibe by Jaipur Living,Color,"Taupe, Grey ",Size,9' x 12' Rectangular,830.00,272.59,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00328/19360/143981/231578/ws_tah10_4.jpg","https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00328/19360/143981/231578/ws_tah10.jpg",1.0,Iti,"Taupe, Grey (TAH-10)",Contemporary / Modern,100% Polypropylene,Machine-Made,"1⁄4"" (approx.)",No decorative fringe,Outdoor/Indoor,Egypt,Not available,Not available,Recommended,,,
Tahiti - Iti Area Rug,,,,,,,,,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00328/19360/143981/231578/ws_tah10.jpg",,,,,,,,,,,,,,,,,
Tahiti - Iti Area Rug,,,,,,,,,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00328/19360/143981/231578/ws_tah10_1.jpg",,,,,,,,,,,,,,,,,
Tahiti - Iti Area Rug,,,,,,,,,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00328/19360/143981/231578/ws_tah10_2.jpg",,,,,,,,,,,,,,,,,
Tahiti - Iti Area Rug,,,,,,,,,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00328/19360/143981/231578/ws_tah10_3.jpg",,,,,,,,,,,,,,,,,
Continuum - Axiom Area Rug,"<div class=""product-overview-data"">
<p><p>Anchoring your indoor or outdoor living space is easy with the versatile Continuum Axiom Area Rug from the Vibe Collection by Jaipur Living.</p><ul><li>With its neutral cream hue, this modern area rug is easy to incorporate into any design scheme. Subtle dimension and texture are offered by an abstract design, giving your entire space a refined and elevated look.</li><li> Designed for indoor or outdoor use, this 100% polypropylene area rug is incredibly practical and versatile. The flat pile area rug can be used in any high-traffic area, making it the ideal choice for your busy lifestyle.</li><li> This chic indoor/outdoor area rug is machine-made in Turkey.</li><li> Hose your rug off outside for quick and simple cleaning, and spot clean with soap and water.</li></ul></p>
</div>",Vibe by Jaipur Living,Color,Cream ,Size,"18"" x 18"" sample",50.00,37.50,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00328/20807/148828/239212/ws_cnt01_4.jpg","https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00328/20807/148828/239212/ws_cnt01.jpg",1.0,Axiom,Cream (CNT-01),Contemporary / Modern,100% Polypropylene,Machine-Made,"2⁄5"" (approx.)",No decorative fringe,Outdoor/Indoor,Turkey,Not available,Yes. Use that credit towards a 5x8 area rug and larger,Not necessary,,Grant Design Collaborative,
Continuum - Axiom Area Rug,,,,,,,,,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00328/20807/148828/239212/ws_cnt01.jpg",,,,,,,,,,,,,,,,,
Continuum - Axiom Area Rug,,,,,,,,,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00328/20807/148828/239212/ws_cnt01_5.jpg",,,,,,,,,,,,,,,,,
Continuum - Axiom Area Rug,,,,,,,,,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00328/20807/148828/239212/ws_cnt01_1.jpg",,,,,,,,,,,,,,,,,
Continuum - Axiom Area Rug,,,,,,,,,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00328/20807/148828/239212/ws_cnt01_2.jpg",,,,,,,,,,,,,,,,,
Continuum - Axiom Area Rug,,,,,,,,,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00328/20807/148828/239212/ws_cnt01_3.jpg",,,,,,,,,,,,,,,,,
Continuum - Axiom Area Rug,"<div class=""product-overview-data"">
<p><p>Anchoring your indoor or outdoor living space is easy with the versatile Continuum Axiom Area Rug from the Vibe Collection by Jaipur Living.</p><ul><li>With its neutral cream hue, this modern area rug is easy to incorporate into any design scheme. Subtle dimension and texture are offered by an abstract design, giving your entire space a refined and elevated look.</li><li> Designed for indoor or outdoor use, this 100% polypropylene area rug is incredibly practical and versatile. The flat pile area rug can be used in any high-traffic area, making it the ideal choice for your busy lifestyle.</li><li> This chic indoor/outdoor area rug is machine-made in Turkey.</li><li> Hose your rug off outside for quick and simple cleaning, and spot clean with soap and water.</li></ul></p>
</div>",Vibe by Jaipur Living,Color,Cream ,Size,2' x 3' Rectangular,58.00,26.25,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00328/20807/148828/239212/ws_cnt01_3.jpg","https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00328/20807/148828/239212/ws_cnt01.jpg",1.0,Axiom,Cream (CNT-01),Contemporary / Modern,100% Polypropylene,Machine-Made,"2⁄5"" (approx.)",No decorative fringe,Outdoor/Indoor,Turkey,Not available,Yes. Use that credit towards a 5x8 area rug and larger,Not necessary,,Grant Design Collaborative,
Continuum - Axiom Area Rug,"<div class=""product-overview-data"">
<p><p>Anchoring your indoor or outdoor living space is easy with the versatile Continuum Axiom Area Rug from the Vibe Collection by Jaipur Living.</p><ul><li>With its neutral cream hue, this modern area rug is easy to incorporate into any design scheme. Subtle dimension and texture are offered by an abstract design, giving your entire space a refined and elevated look.</li><li> Designed for indoor or outdoor use, this 100% polypropylene area rug is incredibly practical and versatile. The flat pile area rug can be used in any high-traffic area, making it the ideal choice for your busy lifestyle.</li><li> This chic indoor/outdoor area rug is machine-made in Turkey.</li><li> Hose your rug off outside for quick and simple cleaning, and spot clean with soap and water.</li></ul></p>
</div>",Vibe by Jaipur Living,Color,Cream ,Size,3' x 8' Rectangular runner,213.00,98.25,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00328/20807/148828/239212/ws_cnt01_3.jpg","https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00328/20807/148828/239212/ws_cnt01.jpg",1.0,Axiom,Cream (CNT-01),Contemporary / Modern,100% Polypropylene,Machine-Made,"2⁄5"" (approx.)",No decorative fringe,Outdoor/Indoor,Turkey,Not available,Yes. Use that credit towards a 5x8 area rug and larger,Not necessary,,Grant Design Collaborative,
Continuum - Axiom Area Rug,"<div class=""product-overview-data"">
<p><p>Anchoring your indoor or outdoor living space is easy with the versatile Continuum Axiom Area Rug from the Vibe Collection by Jaipur Living.</p><ul><li>With its neutral cream hue, this modern area rug is easy to incorporate into any design scheme. Subtle dimension and texture are offered by an abstract design, giving your entire space a refined and elevated look.</li><li> Designed for indoor or outdoor use, this 100% polypropylene area rug is incredibly practical and versatile. The flat pile area rug can be used in any high-traffic area, making it the ideal choice for your busy lifestyle.</li><li> This chic indoor/outdoor area rug is machine-made in Turkey.</li><li> Hose your rug off outside for quick and simple cleaning, and spot clean with soap and water.</li></ul></p>
</div>",Vibe by Jaipur Living,Color,Cream ,Size,4' x 6' Rectangular,213.00,98.25,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00328/20807/148828/239212/ws_cnt01_3.jpg","https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00328/20807/148828/239212/ws_cnt01.jpg",1.0,Axiom,Cream (CNT-01),Contemporary / Modern,100% Polypropylene,Machine-Made,"2⁄5"" (approx.)",No decorative fringe,Outdoor/Indoor,Turkey,Not available,Yes. Use that credit towards a 5x8 area rug and larger,Not necessary,,Grant Design Collaborative,
Continuum - Axiom Area Rug,"<div class=""product-overview-data"">
<p><p>Anchoring your indoor or outdoor living space is easy with the versatile Continuum Axiom Area Rug from the Vibe Collection by Jaipur Living.</p><ul><li>With its neutral cream hue, this modern area rug is easy to incorporate into any design scheme. Subtle dimension and texture are offered by an abstract design, giving your entire space a refined and elevated look.</li><li> Designed for indoor or outdoor use, this 100% polypropylene area rug is incredibly practical and versatile. The flat pile area rug can be used in any high-traffic area, making it the ideal choice for your busy lifestyle.</li><li> This chic indoor/outdoor area rug is machine-made in Turkey.</li><li> Hose your rug off outside for quick and simple cleaning, and spot clean with soap and water.</li></ul></p>
</div>",Vibe by Jaipur Living,Color,Cream ,Size,5' x 8' Rectangular,330.00,156.00,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00328/20807/148828/239212/ws_cnt01_3.jpg","https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00328/20807/148828/239212/ws_cnt01.jpg",1.0,Axiom,Cream (CNT-01),Contemporary / Modern,100% Polypropylene,Machine-Made,"2⁄5"" (approx.)",No decorative fringe,Outdoor/Indoor,Turkey,Not available,Yes. Use that credit towards a 5x8 area rug and larger,Not necessary,,Grant Design Collaborative,
Continuum - Axiom Area Rug,"<div class=""product-overview-data"">
<p><p>Anchoring your indoor or outdoor living space is easy with the versatile Continuum Axiom Area Rug from the Vibe Collection by Jaipur Living.</p><ul><li>With its neutral cream hue, this modern area rug is easy to incorporate into any design scheme. Subtle dimension and texture are offered by an abstract design, giving your entire space a refined and elevated look.</li><li> Designed for indoor or outdoor use, this 100% polypropylene area rug is incredibly practical and versatile. The flat pile area rug can be used in any high-traffic area, making it the ideal choice for your busy lifestyle.</li><li> This chic indoor/outdoor area rug is machine-made in Turkey.</li><li> Hose your rug off outside for quick and simple cleaning, and spot clean with soap and water.</li></ul></p>
</div>",Vibe by Jaipur Living,Color,Cream ,Size,8' x 10' Rectangular,655.00,304.50,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00328/20807/148828/239212/ws_cnt01_3.jpg","https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00328/20807/148828/239212/ws_cnt01.jpg",1.0,Axiom,Cream (CNT-01),Contemporary / Modern,100% Polypropylene,Machine-Made,"2⁄5"" (approx.)",No decorative fringe,Outdoor/Indoor,Turkey,Not available,Yes. Use that credit towards a 5x8 area rug and larger,Not necessary,,Grant Design Collaborative,
Continuum - Axiom Area Rug,"<div class=""product-overview-data"">
<p><p>Anchoring your indoor or outdoor living space is easy with the versatile Continuum Axiom Area Rug from the Vibe Collection by Jaipur Living.</p><ul><li>With its neutral cream hue, this modern area rug is easy to incorporate into any design scheme. Subtle dimension and texture are offered by an abstract design, giving your entire space a refined and elevated look.</li><li> Designed for indoor or outdoor use, this 100% polypropylene area rug is incredibly practical and versatile. The flat pile area rug can be used in any high-traffic area, making it the ideal choice for your busy lifestyle.</li><li> This chic indoor/outdoor area rug is machine-made in Turkey.</li><li> Hose your rug off outside for quick and simple cleaning, and spot clean with soap and water.</li></ul></p>
</div>",Vibe by Jaipur Living,Color,Cream ,Size,9' x 12' Rectangular,"1,000.00",461.25,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00328/20807/148828/239212/ws_cnt01_3.jpg","https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00328/20807/148828/239212/ws_cnt01.jpg",1.0,Axiom,Cream (CNT-01),Contemporary / Modern,100% Polypropylene,Machine-Made,"2⁄5"" (approx.)",No decorative fringe,Outdoor/Indoor,Turkey,Not available,Yes. Use that credit towards a 5x8 area rug and larger,Not necessary,,Grant Design Collaborative,
Audun - Jonet Area Rug,"<div class=""product-overview-data"">
<p><p>Show your favorite busy room some affection with this lovely Jonet area rug from the Audun collection. Rich with contemporary charm and elegantly abrashed, the Audun collection features rugs with enchanting styles and subtle pops of color.</p><ul><li>The Jonet area rug design uses gray colorways, multicolor accents, and a subdued abstract pattern. The textured polyester pile features a carved look and feel to create depth and dimension, and the coordinating fringe adds a vintage appeal. </li><li> Power-loomed for performance, this beautiful Jonet area rug features a high-low pile and machine-made durability. </li><li> This rug is ideal for homes with kids and pets, and it can stand up to high-traffic areas with ease. A quality rug pad is recommended. </li><li> Vacuum with no beater bar as often as needed and blot all stains immediately using a mild soap.</li></ul></p>
</div>",Vibe by Jaipur Living,Color,"Dark Grey, Dark Blue, Gold ",Size,3' x 10' Rectangular runner,320.00,105.00,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00328/19414/144214/231867/ws_aud06_4.jpg","https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00328/19414/144214/231867/ws_aud06.jpg",1.0,Jonet,"Dark Grey, Dark Blue, Gold (AUD-06)",Abstract,100% Polyester,Machine-Made,"1⁄2"" (approx.)",Includes decorative fringe,Indoor Only,Turkey,Not available,Not available,Recommended,,,
Audun - Jonet Area Rug,,,,,,,,,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00328/19414/144214/231867/ws_aud06.jpg",,,,,,,,,,,,,,,,,
Audun - Jonet Area Rug,,,,,,,,,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00328/19414/144214/231867/ws_aud06_2.jpg",,,,,,,,,,,,,,,,,
Audun - Jonet Area Rug,,,,,,,,,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00328/19414/144214/231867/ws_aud06_1.jpg",,,,,,,,,,,,,,,,,
Audun - Jonet Area Rug,,,,,,,,,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00328/19414/144214/231867/ws_aud06_3.jpg",,,,,,,,,,,,,,,,,
Audun - Jonet Area Rug,,,,,,,,,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00328/19414/144214/231867/ws_aud06_rug151449_rnr.jpg",,,,,,,,,,,,,,,,,
Audun - Jonet Area Rug,,,,,,,,,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00328/19414/144214/231867/ws_aud06_rug151455_rnr.jpg",,,,,,,,,,,,,,,,,
