Title,Body (HTML),Vendor,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Variant Compare At Price,Variant Price,Image Src,Variant Image,Variant Inventory Qty,Style ID (product.metafields.custom.style_id),Color (product.metafields.custom.color),Style (product.metafields.custom.style),Material (product.metafields.custom.material),Construction (product.metafields.custom.construction),Thickness (product.metafields.custom.thickness),Fringe (product.metafields.custom.fringe),Location (product.metafields.custom.location),Designer (product.metafields.custom.designer),Made In (product.metafields.custom.made_in),Custom Sizes (product.metafields.custom.custom_sizes),Sample Size (product.metafields.custom.sample_size),Rug Pad (product.metafields.custom.rug_pad)
Max - 496799 Area Rug,"<div class=""product-overview-data"">
<p><p>The breezy Max 496799 area rug features a segmented stripe pattern in calming neutrals with universally-flattering appeal. This gorgeous Becki Owens x Surya design is thoughtfully handcrafted from premium wool for lasting comfort that active families can depend on.</p><ul><li>Becki Owens is an interior designer whose relaxing Southern California style has garnered fans across social media and the world. This collaboration with Surya makes her style even more approachable. </li><li> Choose from two neutral colorways, each one made using variegated yarns for added tonal depth. Use to complement decorative themes like coastal, contemporary minimalist, boho, and beyond. </li><li> Each area rug in the Max collection is hand-tufted by skilled artisans, the 100% wool rug pile looped low and dense for exceptional underfoot strength. The sturdy backing is made from durable canvas. </li><li> Vacuum as needed using a suction-only setting or hard surface attachment to keep the surface looking its best. Immediately blot away any spills using a dry white cloth.</li></ul></p>
</div>",Becki Owens x Surya,Color,"Ivory, Cream, Tan ",Size,"5' x 7'5"" Rectangular",665.00,370.40,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00114/21435/150451/241848/ws_bomx2300-810.jpg","https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00114/21435/150451/241848/ws_bomx2300-576.jpg",1.0,496799.0,"Ivory, Cream, Tan (BOMX-2300)",Contemporary / Modern,100% Wool,Hand-Tufted,"3⁄8"" (approx.)",No decorative fringe,Indoor Only,Becki Owens,India,Not available,Not available,Recommended
Max - 496799 Area Rug,"<div class=""product-overview-data"">
<p><p>The breezy Max 496799 area rug features a segmented stripe pattern in calming neutrals with universally-flattering appeal. This gorgeous Becki Owens x Surya design is thoughtfully handcrafted from premium wool for lasting comfort that active families can depend on.</p><ul><li>Becki Owens is an interior designer whose relaxing Southern California style has garnered fans across social media and the world. This collaboration with Surya makes her style even more approachable. </li><li> Choose from two neutral colorways, each one made using variegated yarns for added tonal depth. Use to complement decorative themes like coastal, contemporary minimalist, boho, and beyond. </li><li> Each area rug in the Max collection is hand-tufted by skilled artisans, the 100% wool rug pile looped low and dense for exceptional underfoot strength. The sturdy backing is made from durable canvas. </li><li> Vacuum as needed using a suction-only setting or hard surface attachment to keep the surface looking its best. Immediately blot away any spills using a dry white cloth.</li></ul></p>
</div>",Becki Owens x Surya,Color,"Ivory, Cream, Tan ",Size,8' x 10' Rectangular,"1,415.00",787.20,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00114/21435/150451/241848/ws_bomx2300-810.jpg","https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00114/21435/150451/241848/ws_bomx2300-576.jpg",1.0,496799.0,"Ivory, Cream, Tan (BOMX-2300)",Contemporary / Modern,100% Wool,Hand-Tufted,"3⁄8"" (approx.)",No decorative fringe,Indoor Only,Becki Owens,India,Not available,Not available,Recommended
Max - 496799 Area Rug,"<div class=""product-overview-data"">
<p><p>The breezy Max 496799 area rug features a segmented stripe pattern in calming neutrals with universally-flattering appeal. This gorgeous Becki Owens x Surya design is thoughtfully handcrafted from premium wool for lasting comfort that active families can depend on.</p><ul><li>Becki Owens is an interior designer whose relaxing Southern California style has garnered fans across social media and the world. This collaboration with Surya makes her style even more approachable. </li><li> Choose from two neutral colorways, each one made using variegated yarns for added tonal depth. Use to complement decorative themes like coastal, contemporary minimalist, boho, and beyond. </li><li> Each area rug in the Max collection is hand-tufted by skilled artisans, the 100% wool rug pile looped low and dense for exceptional underfoot strength. The sturdy backing is made from durable canvas. </li><li> Vacuum as needed using a suction-only setting or hard surface attachment to keep the surface looking its best. Immediately blot away any spills using a dry white cloth.</li></ul></p>
</div>",Becki Owens x Surya,Color,"Ivory, Cream, Tan ",Size,"8'8"" x 12' Rectangular","2,130.00","1,200.00","https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00114/21435/150451/241848/ws_bomx2300-810.jpg","https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00114/21435/150451/241848/ws_bomx2300-576.jpg",1.0,496799.0,"Ivory, Cream, Tan (BOMX-2300)",Contemporary / Modern,100% Wool,Hand-Tufted,"3⁄8"" (approx.)",No decorative fringe,Indoor Only,Becki Owens,India,Not available,Not available,Recommended
Max - 496799 Area Rug,"<div class=""product-overview-data"">
<p><p>The breezy Max 496799 area rug features a segmented stripe pattern in calming neutrals with universally-flattering appeal. This gorgeous Becki Owens x Surya design is thoughtfully handcrafted from premium wool for lasting comfort that active families can depend on.</p><ul><li>Becki Owens is an interior designer whose relaxing Southern California style has garnered fans across social media and the world. This collaboration with Surya makes her style even more approachable. </li><li> Choose from two neutral colorways, each one made using variegated yarns for added tonal depth. Use to complement decorative themes like coastal, contemporary minimalist, boho, and beyond. </li><li> Each area rug in the Max collection is hand-tufted by skilled artisans, the 100% wool rug pile looped low and dense for exceptional underfoot strength. The sturdy backing is made from durable canvas. </li><li> Vacuum as needed using a suction-only setting or hard surface attachment to keep the surface looking its best. Immediately blot away any spills using a dry white cloth.</li></ul></p>
</div>",Becki Owens x Surya,Color,"Ivory, Light Beige, Charcoal ",Size,2' x 3' Rectangular,129.00,72.00,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00114/21435/150451/241849/ws_bomx2301-roomscene_202.jpg","https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00114/21435/150451/241849/ws_bomx2301-576.jpg",1.0,496799.0,"Ivory, Light Beige, Charcoal (BOMX-2301)",Contemporary / Modern,100% Wool,Hand-Tufted,"3⁄8"" (approx.)",No decorative fringe,Indoor Only,Becki Owens,India,Not available,Not available,Recommended
Max - 496799 Area Rug,,,,,,,,,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00114/21435/150451/241849/ws_bomx2301-576.jpg",,,,,,,,,,,,,,,
Max - 496799 Area Rug,,,,,,,,,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00114/21435/150451/241849/ws_bomx2301-front.jpg",,,,,,,,,,,,,,,
Max - 496799 Area Rug,,,,,,,,,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00114/21435/150451/241849/ws_bomx2301-fold.jpg",,,,,,,,,,,,,,,
Max - 496799 Area Rug,,,,,,,,,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00114/21435/150451/241849/ws_bomx2301-overhead.jpg",,,,,,,,,,,,,,,
Max - 496799 Area Rug,,,,,,,,,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00114/21435/150451/241849/ws_bomx2301-texture.jpg",,,,,,,,,,,,,,,
Max - 496799 Area Rug,,,,,,,,,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00114/21435/150451/241849/ws_bomx2301-810.jpg",,,,,,,,,,,,,,,
