Title,Body (HTML),Vendor,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Variant Compare At Price,Variant Price,Image Src,Variant Image,Variant Inventory Qty,Style ID (product.metafields.custom.style_id),Color (product.metafields.custom.color),Style (product.metafields.custom.style),Material (product.metafields.custom.material),Construction (product.metafields.custom.construction),Shape (product.metafields.custom.shape),Thickness (product.metafields.custom.thickness),Fringe (product.metafields.custom.fringe),Location (product.metafields.custom.location),Made In (product.metafields.custom.made_in),Custom Sizes (product.metafields.custom.custom_sizes),Sample Size (product.metafields.custom.sample_size),Rug Pad (product.metafields.custom.rug_pad),Designer (product.metafields.custom.designer)
Spice Market - Keralam Area Rug,,,,,,,,,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00277/15832/127716/205646/ws_keralam_spice_9093620044063094_closeup_03282022.jpg",,,,,,,,,,,,,,,,
Spice Market - Keralam Area Rug,,,,,,,,,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00308/15832/127716/205646/ws_keralam_spice_90936_20044_063094_angle1.jpg",,,,,,,,,,,,,,,,
Spice Market - Keralam Area Rug,,,,,,,,,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00277/15832/127716/205646/ws_keralam_spice_9093620044063094_back.jpg",,,,,,,,,,,,,,,,
Spice Market - Keralam Area Rug,,,,,,,,,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00308/15832/127716/205646/ws_keralam_spice_90936_20044_063094_pile1.jpg",,,,,,,,,,,,,,,,
Spice Market - Keralam Area Rug,,,,,,,,,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00308/15832/127716/205646/ws_keralam_spice_90936_20044_063094_altroll.jpg",,,,,,,,,,,,,,,,
Spice Market - Keralam Area Rug,,,,,,,,,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00277/15832/127716/205646/ws_keralam_spice_9093620044028094_silo.jpg",,,,,,,,,,,,,,,,
Spice Market - Keralam Area Rug,,,,,,,,,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00277/15832/127716/205646/ws_keralam_spice_9093620044024036_silo.jpg",,,,,,,,,,,,,,,,
Spice Market - Keralam Area Rug,,,,,,,,,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00277/15832/127716/205646/ws_keralam_spice_9093620044096132_silo.jpg",,,,,,,,,,,,,,,,
Spice Market - Keralam Area Rug,"<div class=""product-overview-data"">
<p><p>Graceful and functional, our Karastan Spice Market Keralam rug combines a timeless Persian-inspired design with an eco-friendly construction. The result is a gorgeous statement piece that's soft, long-lasting, and easy to clean.</p><ul><li>Highly resilient yet incredibly comfortable underfoot as well, the Spice Market collection is sure to be a favorite of yours for years to come. </li><li>Classic jewel tones and Persian-inspired botanical motifs add captivation and sophistication to this traditional piece, which add effortless grace to dining rooms, offices, and bedrooms. </li><li>These indoor area rugs are power-loomed of premium PET fibers in a high pile height. </li><li>Vacuum at least once a week to prolong the life of your rug and maintain healthy yarns.</li></ul></p>
</div>",Karastan,Color,Spice ,Size,"2'4"" x 7'10"" Rectangular runner",249.00,229.00,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00277/15832/127716/205646/ws_keralam_spice_9093620044096132_silo.jpg","https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00277/15832/127716/205646/ws_keralam_spice_9093620044063094_silo.jpg",1.0,Keralam,Spice (90936-20044),Traditional / Oriental,100% PET,Machine-Made,Also in shapes other than rectangle,"3⁄8"" (approx.)",No decorative fringe,Indoor Only,United States,Not available,Not available,Recommended,
Spice Market - Keralam Area Rug,"<div class=""product-overview-data"">
<p><p>Graceful and functional, our Karastan Spice Market Keralam rug combines a timeless Persian-inspired design with an eco-friendly construction. The result is a gorgeous statement piece that's soft, long-lasting, and easy to clean.</p><ul><li>Highly resilient yet incredibly comfortable underfoot as well, the Spice Market collection is sure to be a favorite of yours for years to come. </li><li>Classic jewel tones and Persian-inspired botanical motifs add captivation and sophistication to this traditional piece, which add effortless grace to dining rooms, offices, and bedrooms. </li><li>These indoor area rugs are power-loomed of premium PET fibers in a high pile height. </li><li>Vacuum at least once a week to prolong the life of your rug and maintain healthy yarns.</li></ul></p>
</div>",Karastan,Color,Spice ,Size,"3'5"" x 5'5"" Rectangular",349.00,259.00,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00277/15832/127716/205646/ws_keralam_spice_9093620044096132_silo.jpg","https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00277/15832/127716/205646/ws_keralam_spice_9093620044063094_silo.jpg",1.0,Keralam,Spice (90936-20044),Traditional / Oriental,100% PET,Machine-Made,Also in shapes other than rectangle,"3⁄8"" (approx.)",No decorative fringe,Indoor Only,United States,Not available,Not available,Recommended,
Spice Market - Keralam Area Rug,"<div class=""product-overview-data"">
<p><p>Graceful and functional, our Karastan Spice Market Keralam rug combines a timeless Persian-inspired design with an eco-friendly construction. The result is a gorgeous statement piece that's soft, long-lasting, and easy to clean.</p><ul><li>Highly resilient yet incredibly comfortable underfoot as well, the Spice Market collection is sure to be a favorite of yours for years to come. </li><li>Classic jewel tones and Persian-inspired botanical motifs add captivation and sophistication to this traditional piece, which add effortless grace to dining rooms, offices, and bedrooms. </li><li>These indoor area rugs are power-loomed of premium PET fibers in a high pile height. </li><li>Vacuum at least once a week to prolong the life of your rug and maintain healthy yarns.</li></ul></p>
</div>",Karastan,Color,Spice ,Size,"5'3"" x 7'10"" Rectangular",749.00,549.00,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00277/15832/127716/205646/ws_keralam_spice_9093620044096132_silo.jpg","https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00277/15832/127716/205646/ws_keralam_spice_9093620044063094_silo.jpg",1.0,Keralam,Spice (90936-20044),Traditional / Oriental,100% PET,Machine-Made,Also in shapes other than rectangle,"3⁄8"" (approx.)",No decorative fringe,Indoor Only,United States,Not available,Not available,Recommended,
Spice Market - Keralam Area Rug,"<div class=""product-overview-data"">
<p><p>Graceful and functional, our Karastan Spice Market Keralam rug combines a timeless Persian-inspired design with an eco-friendly construction. The result is a gorgeous statement piece that's soft, long-lasting, and easy to clean.</p><ul><li>Highly resilient yet incredibly comfortable underfoot as well, the Spice Market collection is sure to be a favorite of yours for years to come. </li><li>Classic jewel tones and Persian-inspired botanical motifs add captivation and sophistication to this traditional piece, which add effortless grace to dining rooms, offices, and bedrooms. </li><li>These indoor area rugs are power-loomed of premium PET fibers in a high pile height. </li><li>Vacuum at least once a week to prolong the life of your rug and maintain healthy yarns.</li></ul></p>
</div>",Karastan,Color,Spice ,Size,8' x 11' Rectangular,"1,449.00","1,109.00","https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00277/15832/127716/205646/ws_keralam_spice_9093620044096132_silo.jpg","https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00277/15832/127716/205646/ws_keralam_spice_9093620044063094_silo.jpg",1.0,Keralam,Spice (90936-20044),Traditional / Oriental,100% PET,Machine-Made,Also in shapes other than rectangle,"3⁄8"" (approx.)",No decorative fringe,Indoor Only,United States,Not available,Not available,Recommended,
Spice Market - Keralam Area Rug,"<div class=""product-overview-data"">
<p><p>Graceful and functional, our Karastan Spice Market Keralam rug combines a timeless Persian-inspired design with an eco-friendly construction. The result is a gorgeous statement piece that's soft, long-lasting, and easy to clean.</p><ul><li>Highly resilient yet incredibly comfortable underfoot as well, the Spice Market collection is sure to be a favorite of yours for years to come. </li><li>Classic jewel tones and Persian-inspired botanical motifs add captivation and sophistication to this traditional piece, which add effortless grace to dining rooms, offices, and bedrooms. </li><li>These indoor area rugs are power-loomed of premium PET fibers in a high pile height. </li><li>Vacuum at least once a week to prolong the life of your rug and maintain healthy yarns.</li></ul></p>
</div>",Karastan,Color,Spice ,Size,"9'6"" x 12'11"" Rectangular","2,049.00","1,599.00","https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00277/15832/127716/205646/ws_keralam_spice_9093620044096132_silo.jpg","https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00277/15832/127716/205646/ws_keralam_spice_9093620044063094_silo.jpg",1.0,Keralam,Spice (90936-20044),Traditional / Oriental,100% PET,Machine-Made,Also in shapes other than rectangle,"3⁄8"" (approx.)",No decorative fringe,Indoor Only,United States,Not available,Not available,Recommended,
Spice Market - Keralam Area Rug,"<div class=""product-overview-data"">
<p><p>Graceful and functional, our Karastan Spice Market Keralam rug combines a timeless Persian-inspired design with an eco-friendly construction. The result is a gorgeous statement piece that's soft, long-lasting, and easy to clean.</p><ul><li>Highly resilient yet incredibly comfortable underfoot as well, the Spice Market collection is sure to be a favorite of yours for years to come. </li><li>Classic jewel tones and Persian-inspired botanical motifs add captivation and sophistication to this traditional piece, which add effortless grace to dining rooms, offices, and bedrooms. </li><li>These indoor area rugs are power-loomed of premium PET fibers in a high pile height. </li><li>Vacuum at least once a week to prolong the life of your rug and maintain healthy yarns.</li></ul></p>
</div>",Karastan,Color,Spice ,Size,12' x 15' Rectangular,"2,599.00","1,989.00","https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00277/15832/127716/205646/ws_keralam_spice_9093620044096132_silo.jpg","https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00277/15832/127716/205646/ws_keralam_spice_9093620044063094_silo.jpg",1.0,Keralam,Spice (90936-20044),Traditional / Oriental,100% PET,Machine-Made,Also in shapes other than rectangle,"3⁄8"" (approx.)",No decorative fringe,Indoor Only,United States,Not available,Not available,Recommended,
Spice Market - Keralam Area Rug,"<div class=""product-overview-data"">
<p><p>Graceful and functional, our Karastan Spice Market Keralam rug combines a timeless Persian-inspired design with an eco-friendly construction. The result is a gorgeous statement piece that's soft, long-lasting, and easy to clean.</p><ul><li>Highly resilient yet incredibly comfortable underfoot as well, the Spice Market collection is sure to be a favorite of yours for years to come. </li><li>Classic jewel tones and Persian-inspired botanical motifs add captivation and sophistication to this traditional piece, which add effortless grace to dining rooms, offices, and bedrooms. </li><li>These indoor area rugs are power-loomed of premium PET fibers in a high pile height. </li><li>Vacuum at least once a week to prolong the life of your rug and maintain healthy yarns.</li></ul></p>
</div>",Karastan,Color,Cream ,Size,2' x 3' Rectangular,129.00,79.00,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00277/15832/127716/242448/ws_keralam_cream_8x11_style1.jpg","https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00277/15832/127716/242448/ws_keralam_cream_5x8_silo.jpg",1.0,Keralam,Cream (90936-70038),Traditional / Oriental,100% Polyester,Machine-Made,,"3⁄5"" (approx.)",No decorative fringe,Indoor Only,United States,Not available,Not available,Recommended,
Spice Market - Keralam Area Rug,,,,,,,,,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00277/15832/127716/242448/ws_keralam_cream_5x8_silo.jpg",,,,,,,,,,,,,,,,
Spice Market - Keralam Area Rug,,,,,,,,,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00277/15832/127716/242448/ws_keralam_cream_8x11_style2.jpg",,,,,,,,,,,,,,,,
Spice Market - Keralam Area Rug,,,,,,,,,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00277/15832/127716/242448/ws_keralam_cream_2x8_silofloor.jpg",,,,,,,,,,,,,,,,
Spice Market - Keralam Area Rug,,,,,,,,,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00277/15832/127716/242448/ws_keralam_cream_8x11_silofloor.jpg",,,,,,,,,,,,,,,,
Spice Market - Keralam Area Rug,,,,,,,,,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00277/15832/127716/242448/ws_keralam_cream_back.jpg",,,,,,,,,,,,,,,,
Spice Market - Keralam Area Rug,,,,,,,,,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00277/15832/127716/242448/ws_keralam_cream_pile.jpg",,,,,,,,,,,,,,,,
Spice Market - Keralam Area Rug,,,,,,,,,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00277/15832/127716/242448/ws_keralam_cream_angle.jpg",,,,,,,,,,,,,,,,
Spice Market - Keralam Area Rug,,,,,,,,,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00277/15832/127716/242448/ws_keralam_cream_roll.jpg",,,,,,,,,,,,,,,,
Spice Market - Keralam Area Rug,,,,,,,,,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00277/15832/127716/242448/ws_keralam_cream_closeup.jpg",,,,,,,,,,,,,,,,
Spice Market - Keralam Area Rug,,,,,,,,,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00277/15832/127716/242448/ws_keralam_cream_2x8_silo.jpg",,,,,,,,,,,,,,,,
Spice Market - Keralam Area Rug,,,,,,,,,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00277/15832/127716/242448/ws_keralam_cream_2x3_silo.jpg",,,,,,,,,,,,,,,,
Spice Market - Keralam Area Rug,,,,,,,,,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00277/15832/127716/242448/ws_keralam_cream_8x11_silo.jpg",,,,,,,,,,,,,,,,
Spice Market - Keralam Area Rug,"<div class=""product-overview-data"">
<p><p>Graceful and functional, our Karastan Spice Market Keralam rug combines a timeless Persian-inspired design with an eco-friendly construction. The result is a gorgeous statement piece that's soft, long-lasting, and easy to clean.</p><ul><li>Highly resilient yet incredibly comfortable underfoot as well, the Spice Market collection is sure to be a favorite of yours for years to come. </li><li>Classic jewel tones and Persian-inspired botanical motifs add captivation and sophistication to this traditional piece, which add effortless grace to dining rooms, offices, and bedrooms. </li><li>These indoor area rugs are power-loomed of premium PET fibers in a high pile height. </li><li>Vacuum at least once a week to prolong the life of your rug and maintain healthy yarns.</li></ul></p>
</div>",Karastan,Color,Cream ,Size,"2'4"" x 7'10"" Rectangular runner",249.00,229.00,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00277/15832/127716/242448/ws_keralam_cream_8x11_silo.jpg","https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00277/15832/127716/242448/ws_keralam_cream_5x8_silo.jpg",1.0,Keralam,Cream (90936-70038),Traditional / Oriental,100% Polyester,Machine-Made,,"3⁄5"" (approx.)",No decorative fringe,Indoor Only,United States,Not available,Not available,Recommended,
Spice Market - Keralam Area Rug,"<div class=""product-overview-data"">
<p><p>Graceful and functional, our Karastan Spice Market Keralam rug combines a timeless Persian-inspired design with an eco-friendly construction. The result is a gorgeous statement piece that's soft, long-lasting, and easy to clean.</p><ul><li>Highly resilient yet incredibly comfortable underfoot as well, the Spice Market collection is sure to be a favorite of yours for years to come. </li><li>Classic jewel tones and Persian-inspired botanical motifs add captivation and sophistication to this traditional piece, which add effortless grace to dining rooms, offices, and bedrooms. </li><li>These indoor area rugs are power-loomed of premium PET fibers in a high pile height. </li><li>Vacuum at least once a week to prolong the life of your rug and maintain healthy yarns.</li></ul></p>
</div>",Karastan,Color,Cream ,Size,"3'5"" x 5'5"" Rectangular",349.00,259.00,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00277/15832/127716/242448/ws_keralam_cream_8x11_silo.jpg","https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00277/15832/127716/242448/ws_keralam_cream_5x8_silo.jpg",1.0,Keralam,Cream (90936-70038),Traditional / Oriental,100% Polyester,Machine-Made,,"3⁄5"" (approx.)",No decorative fringe,Indoor Only,United States,Not available,Not available,Recommended,
Spice Market - Keralam Area Rug,"<div class=""product-overview-data"">
<p><p>Graceful and functional, our Karastan Spice Market Keralam rug combines a timeless Persian-inspired design with an eco-friendly construction. The result is a gorgeous statement piece that's soft, long-lasting, and easy to clean.</p><ul><li>Highly resilient yet incredibly comfortable underfoot as well, the Spice Market collection is sure to be a favorite of yours for years to come. </li><li>Classic jewel tones and Persian-inspired botanical motifs add captivation and sophistication to this traditional piece, which add effortless grace to dining rooms, offices, and bedrooms. </li><li>These indoor area rugs are power-loomed of premium PET fibers in a high pile height. </li><li>Vacuum at least once a week to prolong the life of your rug and maintain healthy yarns.</li></ul></p>
</div>",Karastan,Color,Cream ,Size,"5'3"" x 7'10"" Rectangular",749.00,549.00,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00277/15832/127716/242448/ws_keralam_cream_8x11_silo.jpg","https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00277/15832/127716/242448/ws_keralam_cream_5x8_silo.jpg",1.0,Keralam,Cream (90936-70038),Traditional / Oriental,100% Polyester,Machine-Made,,"3⁄5"" (approx.)",No decorative fringe,Indoor Only,United States,Not available,Not available,Recommended,
Spice Market - Keralam Area Rug,"<div class=""product-overview-data"">
<p><p>Graceful and functional, our Karastan Spice Market Keralam rug combines a timeless Persian-inspired design with an eco-friendly construction. The result is a gorgeous statement piece that's soft, long-lasting, and easy to clean.</p><ul><li>Highly resilient yet incredibly comfortable underfoot as well, the Spice Market collection is sure to be a favorite of yours for years to come. </li><li>Classic jewel tones and Persian-inspired botanical motifs add captivation and sophistication to this traditional piece, which add effortless grace to dining rooms, offices, and bedrooms. </li><li>These indoor area rugs are power-loomed of premium PET fibers in a high pile height. </li><li>Vacuum at least once a week to prolong the life of your rug and maintain healthy yarns.</li></ul></p>
</div>",Karastan,Color,Cream ,Size,8' x 11' Rectangular,"1,449.00","1,109.00","https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00277/15832/127716/242448/ws_keralam_cream_8x11_silo.jpg","https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00277/15832/127716/242448/ws_keralam_cream_5x8_silo.jpg",1.0,Keralam,Cream (90936-70038),Traditional / Oriental,100% Polyester,Machine-Made,,"3⁄5"" (approx.)",No decorative fringe,Indoor Only,United States,Not available,Not available,Recommended,
Spice Market - Keralam Area Rug,"<div class=""product-overview-data"">
<p><p>Graceful and functional, our Karastan Spice Market Keralam rug combines a timeless Persian-inspired design with an eco-friendly construction. The result is a gorgeous statement piece that's soft, long-lasting, and easy to clean.</p><ul><li>Highly resilient yet incredibly comfortable underfoot as well, the Spice Market collection is sure to be a favorite of yours for years to come. </li><li>Classic jewel tones and Persian-inspired botanical motifs add captivation and sophistication to this traditional piece, which add effortless grace to dining rooms, offices, and bedrooms. </li><li>These indoor area rugs are power-loomed of premium PET fibers in a high pile height. </li><li>Vacuum at least once a week to prolong the life of your rug and maintain healthy yarns.</li></ul></p>
</div>",Karastan,Color,Cream ,Size,"9'6"" x 12'11"" Rectangular","2,049.00","1,599.00","https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00277/15832/127716/242448/ws_keralam_cream_8x11_silo.jpg","https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00277/15832/127716/242448/ws_keralam_cream_5x8_silo.jpg",1.0,Keralam,Cream (90936-70038),Traditional / Oriental,100% Polyester,Machine-Made,,"3⁄5"" (approx.)",No decorative fringe,Indoor Only,United States,Not available,Not available,Recommended,
Spice Market - Keralam Area Rug,"<div class=""product-overview-data"">
<p><p>Graceful and functional, our Karastan Spice Market Keralam rug combines a timeless Persian-inspired design with an eco-friendly construction. The result is a gorgeous statement piece that's soft, long-lasting, and easy to clean.</p><ul><li>Highly resilient yet incredibly comfortable underfoot as well, the Spice Market collection is sure to be a favorite of yours for years to come. </li><li>Classic jewel tones and Persian-inspired botanical motifs add captivation and sophistication to this traditional piece, which add effortless grace to dining rooms, offices, and bedrooms. </li><li>These indoor area rugs are power-loomed of premium PET fibers in a high pile height. </li><li>Vacuum at least once a week to prolong the life of your rug and maintain healthy yarns.</li></ul></p>
</div>",Karastan,Color,Cream ,Size,12' x 15' Rectangular,"2,599.00","1,989.00","https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00277/15832/127716/242448/ws_keralam_cream_8x11_silo.jpg","https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00277/15832/127716/242448/ws_keralam_cream_5x8_silo.jpg",1.0,Keralam,Cream (90936-70038),Traditional / Oriental,100% Polyester,Machine-Made,,"3⁄5"" (approx.)",No decorative fringe,Indoor Only,United States,Not available,Not available,Recommended,
Euphoria - Newbridge Area Rug,"<div class=""product-overview-data"">
<p><p>For the eco-conscious and style-savvy, there's no better floor covering than our Karastan Euphoria Newbridge rug. Crafted using renewable corn resources and featuring a classic look, it's sure to last a long time..</p><ul><li>Less energy is utilized to craft this rug collection, making it an eco-friendly synthetic option that's also easy to clean and stain-resistant. </li><li>With a graceful design made to withstand the test of time, this traditional floor covering offers a sophisticated base for your dining room, foyer, or home office. </li><li>These power-loomed synthetic rugs boast a high pile height, incredible comfort, and remarkable durability. </li><li>Maintain a healthy, soft rug by vacuuming on top and beneath it once per week.</li></ul></p>
</div>",Karastan,Color,Brown ,Size,2' x 3' Rectangular,149.00,79.20,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00277/15304/117614/188314/ws_newbridge_brown_9026280062063094_style1_tiny.jpg","https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00277/15304/117614/188314/ws_newbridge_brown_9026280062063094_silo_tiny.jpg",1.0,Newbridge,Brown (90262-80062),Traditional / Oriental,100% Synthetic,Machine-Made,Also in shapes other than rectangle,"1⁄2"" (approx.)",No decorative fringe,Indoor Only,United States,Not available,Not available,Recommended,
Euphoria - Newbridge Area Rug,,,,,,,,,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00277/15304/117614/188314/ws_newbridge_brown_9026280062063094_silo_tiny.jpg",,,,,,,,,,,,,,,,
Euphoria - Newbridge Area Rug,,,,,,,,,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00277/15304/117614/188314/ws_newbridge_brown_9026280062r096_style1_tiny.jpg",,,,,,,,,,,,,,,,
Euphoria - Newbridge Area Rug,,,,,,,,,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00277/15304/117614/188314/ws_newbridge_brown_9026280062063094_style2_tiny.jpg",,,,,,,,,,,,,,,,
Euphoria - Newbridge Area Rug,,,,,,,,,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00277/15304/117614/188314/ws_newbridge_brown_9026280062063094_back_tiny.jpg",,,,,,,,,,,,,,,,
Euphoria - Newbridge Area Rug,,,,,,,,,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00277/15304/117614/188314/ws_newbridge_brown_9026280062063094_pile_tiny.jpg",,,,,,,,,,,,,,,,
Euphoria - Newbridge Area Rug,,,,,,,,,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00277/15304/117614/188314/ws_newbridge_brown_9026280062063094_roll_tiny.jpg",,,,,,,,,,,,,,,,
Euphoria - Newbridge Area Rug,,,,,,,,,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00277/15304/117614/188314/ws_newbridge_brown_9026280062063094_angle_tiny.jpg",,,,,,,,,,,,,,,,
Euphoria - Newbridge Area Rug,,,,,,,,,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00277/15304/117614/188314/ws_newbridge_brown_9026280062063094_closeup_tiny.jpg",,,,,,,,,,,,,,,,
Euphoria - Newbridge Area Rug,,,,,,,,,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00277/15304/117614/188314/ws_newbridge_brown_9026280062028094_silo_tiny.jpg",,,,,,,,,,,,,,,,
Euphoria - Newbridge Area Rug,,,,,,,,,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00277/15304/117614/188314/ws_newbridge_brown_9026280062024036_silo_tiny.jpg",,,,,,,,,,,,,,,,
Euphoria - Newbridge Area Rug,,,,,,,,,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00277/15304/117614/188314/ws_newbridge_brown_9026280062r096_silo_tiny.jpg",,,,,,,,,,,,,,,,
Euphoria - Newbridge Area Rug,"<div class=""product-overview-data"">
<p><p>For the eco-conscious and style-savvy, there's no better floor covering than our Karastan Euphoria Newbridge rug. Crafted using renewable corn resources and featuring a classic look, it's sure to last a long time..</p><ul><li>Less energy is utilized to craft this rug collection, making it an eco-friendly synthetic option that's also easy to clean and stain-resistant. </li><li>With a graceful design made to withstand the test of time, this traditional floor covering offers a sophisticated base for your dining room, foyer, or home office. </li><li>These power-loomed synthetic rugs boast a high pile height, incredible comfort, and remarkable durability. </li><li>Maintain a healthy, soft rug by vacuuming on top and beneath it once per week.</li></ul></p>
</div>",Karastan,Color,Brown ,Size,"2'4"" x 7'10"" Rectangular runner",309.00,199.20,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00277/15304/117614/188314/ws_newbridge_brown_9026280062r096_silo_tiny.jpg","https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00277/15304/117614/188314/ws_newbridge_brown_9026280062063094_silo_tiny.jpg",1.0,Newbridge,Brown (90262-80062),Traditional / Oriental,100% Synthetic,Machine-Made,Also in shapes other than rectangle,"1⁄2"" (approx.)",No decorative fringe,Indoor Only,United States,Not available,Not available,Recommended,
Euphoria - Newbridge Area Rug,"<div class=""product-overview-data"">
<p><p>For the eco-conscious and style-savvy, there's no better floor covering than our Karastan Euphoria Newbridge rug. Crafted using renewable corn resources and featuring a classic look, it's sure to last a long time..</p><ul><li>Less energy is utilized to craft this rug collection, making it an eco-friendly synthetic option that's also easy to clean and stain-resistant. </li><li>With a graceful design made to withstand the test of time, this traditional floor covering offers a sophisticated base for your dining room, foyer, or home office. </li><li>These power-loomed synthetic rugs boast a high pile height, incredible comfort, and remarkable durability. </li><li>Maintain a healthy, soft rug by vacuuming on top and beneath it once per week.</li></ul></p>
</div>",Karastan,Color,Brown ,Size,"3'6"" x 5'6"" Rectangular",349.00,223.20,"https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00277/15304/117614/188314/ws_newbridge_brown_9026280062r096_silo_tiny.jpg","https://image1.rugs-direct.com/cdn-cgi/image/width=1200,height=1200/rug_gallery/00277/15304/117614/188314/ws_newbridge_brown_9026280062063094_silo_tiny.jpg",1.0,Newbridge,Brown (90262-80062),Traditional / Oriental,100% Synthetic,Machine-Made,Also in shapes other than rectangle,"1⁄2"" (approx.)",No decorative fringe,Indoor Only,United States,Not available,Not available,Recommended,
